40050341,187.17,84600000001 4 87170369000 2 00000000000 0 08179542098 3
41785900,124.90,84640000001 0 24900369000 8 00000000000 0 08182282098 1
41785900,124.90,84640000001 0 24900369000 8 00000000000 0 08182282098 1
41786033,304.90,84670000003 3 04900369000 2 00000000000 0 08892152098 2
41786116,94.90,84660000000 0 94900369000 3 00000000000 0 08743202098 7
41786116,94.90,84660000000 0 94900369000 3 00000000000 0 08743202098 7
41786272,124.90,84660000001 8 24900369000 8 00000000000 0 08743362098 3
41786272,124.90,84660000001 8 24900369000 8 00000000000 0 08743362098 3
41786363,174.80,84640000001 0 74800369000 9 00000000000 0 08743522098 0
41786363,174.80,84640000001 0 74800369000 9 00000000000 0 08743522098 0
41786431,124.90,84630000001 1 24900369000 8 00000000000 0 08743662098 0
41786431,124.90,84630000001 1 24900369000 8 00000000000 0 08743662098 0
41786719,124.90,84680000001 6 24900369000 8 00000000000 0 08892332098 5
41786984,179.90,84690000001 5 79900369000 2 00000000000 0 08892442098 2
41786984,179.90,84690000001 5 79900369000 2 00000000000 0 08892442098 2
41789105,64.90,84680000000 8 64900369000 9 00000000000 0 08918402098 3
41789105,64.90,84680000000 8 64900369000 9 00000000000 0 08918402098 3
41789251,94.90,84660000000 0 94900369000 3 00000000000 0 08918622098 7
41789251,94.90,84660000000 0 94900369000 3 00000000000 0 08918622098 7
41789372,139.90,84630000001 1 39900369000 1 00000000000 0 08918762098 7
41789372,139.90,84630000001 1 39900369000 1 00000000000 0 08918762098 7
41789621,124.90,84670000001 7 24900369000 8 00000000000 0 08918872098 4
41789621,124.90,84670000001 7 24900369000 8 00000000000 0 08918872098 4
41789956,64.90,84610000000 5 64900369000 9 00000000000 0 08198952098 6
41789956,64.90,84610000000 5 64900369000 9 00000000000 0 08198952098 6
41790017,64.90,84680000000 8 64900369000 9 00000000000 0 08199102098 3
41790017,64.90,84680000000 8 64900369000 9 00000000000 0 08199102098 3
41790052,139.90,84660000001 8 39900369000 1 00000000000 0 08199212098 0
41790052,139.90,84660000001 8 39900369000 1 00000000000 0 08199212098 0
41790083,124.90,84620000001 2 24900369000 8 00000000000 0 08199312098 9
41790083,124.90,84620000001 2 24900369000 8 00000000000 0 08199312098 9
41790237,129.90,84650000001 9 29900369000 3 00000000000 0 08855832098 7
41790237,129.90,84650000001 9 29900369000 3 00000000000 0 08855832098 7
41790273,139.90,84630000001 1 39900369000 1 00000000000 0 08856012098 7
41790273,139.90,84630000001 1 39900369000 1 00000000000 0 08856012098 7
41790313,94.90,84630000000 3 94900369000 3 00000000000 0 08856122098 4
41790313,94.90,84630000000 3 94900369000 3 00000000000 0 08856122098 4
41790330,114.90,84610000001 3 14900369000 0 00000000000 0 08856252098 6
41790330,114.90,84610000001 3 14900369000 0 00000000000 0 08856252098 6
41793020,64.90,84600000000 6 64900369000 9 00000000000 0 08599002098 5
41793020,64.90,84600000000 6 64900369000 9 00000000000 0 08599002098 5
41793025,64.90,84650000000 1 64900369000 9 00000000000 0 08599122098 0
41793025,64.90,84650000000 1 64900369000 9 00000000000 0 08599122098 0
41793029,94.90,84610000000 5 94900369000 3 00000000000 0 08599252098 2
41793029,94.90,84610000000 5 94900369000 3 00000000000 0 08599252098 2
41793071,139.90,84610000001 3 39900369000 1 00000000000 0 08599382098 5
41793071,139.90,84610000001 3 39900369000 1 00000000000 0 08599382098 5
41793995,64.90,84640000000 2 64900369000 9 00000000000 0 08599552098 9
41793995,64.90,84640000000 2 64900369000 9 00000000000 0 08599552098 9
41794004,64.90,84610000000 5 64900369000 9 00000000000 0 08599712098 6
41794004,64.90,84610000000 5 64900369000 9 00000000000 0 08599712098 6
41794035,129.90,84670000001 7 29900369000 3 00000000000 0 08599842098 9
41794035,129.90,84670000001 7 29900369000 3 00000000000 0 08599842098 9
41794041,114.90,84610000001 3 14900369000 0 00000000000 0 08182402098 6
41794073,139.90,84690000001 5 39900369000 1 00000000000 0 08599962098 3
41794073,139.90,84690000001 5 39900369000 1 00000000000 0 08599962098 3
41794207,94.90,84660000000 0 94900369000 3 00000000000 0 08182492098 7
41794244,139.90,84660000001 8 39900369000 1 00000000000 0 08182572098 0
41794328,64.90,84670000000 9 64900369000 9 00000000000 0 09051592098 2
41794328,64.90,84670000000 9 64900369000 9 00000000000 0 09051592098 2
41794711,174.90,84610000001 3 74900369000 7 00000000000 0 08182672098 9
41794711,174.90,84610000001 3 74900369000 7 00000000000 0 08182672098 9
41794763,114.90,84630000001 1 14900369000 0 00000000000 0 08182772098 8
41794763,114.90,84630000001 1 14900369000 0 00000000000 0 08182772098 8
41794770,94.90,84600000000 6 94900369000 3 00000000000 0 08182852098 1
41794770,94.90,84600000000 6 94900369000 3 00000000000 0 08182852098 1
41794779,94.90,84620000000 4 94900369000 3 00000000000 0 08182942098 3
41794779,94.90,84620000000 4 94900369000 3 00000000000 0 08182942098 3
41794838,94.90,84600000000 6 94900369000 3 00000000000 0 08183082098 1
41794838,94.90,84600000000 6 94900369000 3 00000000000 0 08183082098 1
41801028,94.90,84670000000 9 94900369000 3 00000000000 0 08527042098 8
41801028,94.90,84670000000 9 94900369000 3 00000000000 0 08527042098 8
41801068,129.90,84660000001 8 29900369000 3 00000000000 0 08527182098 8
41801068,129.90,84660000001 8 29900369000 3 00000000000 0 08527182098 8
41801111,139.90,84670000001 7 39900369000 1 00000000000 0 08527262098 1
41801111,139.90,84670000001 7 39900369000 1 00000000000 0 08527262098 1
41803283,139.90,84610000001 3 39900369000 1 00000000000 0 09051722098 5
41803323,64.90,84650000000 1 64900369000 9 00000000000 0 09051792098 0
41803323,64.90,84650000000 1 64900369000 9 00000000000 0 09051792098 0
41803382,124.90,84690000001 5 24900369000 8 00000000000 0 09051952098 6
41803382,124.90,84690000001 5 24900369000 8 00000000000 0 09051952098 6
41803443,139.90,84670000001 7 39900369000 1 00000000000 0 08183132098 1
41807328,64.90,84640000000 2 64900369000 9 00000000000 0 08600152098 9
41807328,64.90,84640000000 2 64900369000 9 00000000000 0 08600152098 9
41807458,114.90,84680000001 6 14900369000 0 00000000000 0 08892672098 3
41807458,114.90,84680000001 6 14900369000 0 00000000000 0 08892672098 3
41807501,139.90,84670000001 7 39900369000 1 00000000000 0 08892872098 1
41807501,139.90,84670000001 7 39900369000 1 00000000000 0 08892872098 1
41807672,94.90,84650000000 1 94900369000 3 00000000000 0 08892992098 6
41807672,94.90,84650000000 1 94900369000 3 00000000000 0 08892992098 6
41807748,139.90,84690000001 5 39900369000 1 00000000000 0 08893142098 3
41807748,139.90,84690000001 5 39900369000 1 00000000000 0 08893142098 3
41816129,94.90,84640000000 2 94900369000 3 00000000000 0 08527342098 5
41816129,94.90,84640000000 2 94900369000 3 00000000000 0 08527342098 5
41816129,94.90,84640000000 2 94900369000 3 00000000000 0 08527342098 5
41819384,94.90,84670000000 9 94900369000 3 00000000000 0 08600302098 8
41819384,94.90,84670000000 9 94900369000 3 00000000000 0 08600302098 8
41819423,149.90,84610000001 3 49900369000 9 00000000000 0 08600402098 7
41819423,149.90,84610000001 3 49900369000 9 00000000000 0 08600402098 7
41819428,139.90,84620000001 2 39900369000 1 00000000000 0 08600502098 6
41819428,139.90,84620000001 2 39900369000 1 00000000000 0 08600502098 6
41820369,174.90,84670000001 7 74900369000 7 00000000000 0 08443102098 5
41820369,174.90,84670000001 7 74900369000 7 00000000000 0 08443102098 5
41820421,124.90,84660000001 8 24900369000 8 00000000000 0 08443252098 3
41820421,124.90,84660000001 8 24900369000 8 00000000000 0 08443252098 3
41820427,64.90,84610000000 5 64900369000 9 00000000000 0 08443382098 6
41820427,64.90,84610000000 5 64900369000 9 00000000000 0 08443382098 6
41820453,64.90,84600000000 6 64900369000 9 00000000000 0 08443532098 5
41820453,64.90,84600000000 6 64900369000 9 00000000000 0 08443532098 5
41825307,94.90,84640000000 2 94900369000 3 00000000000 0 08743832098 5
41825307,94.90,84640000000 2 94900369000 3 00000000000 0 08743832098 5
41825722,129.90,84650000001 9 29900369000 3 00000000000 0 08743962098 7
41825722,129.90,84650000001 9 29900369000 3 00000000000 0 08743962098 7
41825807,139.90,84660000001 8 39900369000 1 00000000000 0 08744082098 0
41825807,139.90,84660000001 8 39900369000 1 00000000000 0 08744082098 0
41825845,179.90,84660000001 8 79900369000 2 00000000000 0 08744232098 9
41825845,179.90,84660000001 8 79900369000 2 00000000000 0 08744232098 9
41826012,94.90,84670000000 9 94900369000 3 00000000000 0 08443612098 8
41826012,94.90,84670000000 9 94900369000 3 00000000000 0 08443612098 8
41838892,64.90,84670000000 9 64900369000 9 00000000000 0 08600662098 2
41838908,94.90,84660000000 0 94900369000 3 00000000000 0 08600782098 7
41838940,159.90,84630000001 1 59900369000 6 00000000000 0 08600852098 2
41839013,194.90,84670000001 7 94900369000 3 00000000000 0 08601002098 9
41841588,94.90,84640000000 2 94900369000 3 00000000000 0 08893272098 5
41841641,114.90,84690000001 5 14900369000 0 00000000000 0 08893422098 4
41842245,129.90,84690000001 5 29900369000 3 00000000000 0 08893532098 1
41842276,139.90,84640000001 0 39900369000 1 00000000000 0 08893642098 8
41844155,94.90,84620000000 4 94900369000 3 00000000000 0 08183262098 3
41844290,114.90,84630000001 1 14900369000 0 00000000000 0 08183382098 8
41844955,94.90,84600000000 6 94900369000 3 00000000000 0 09024442098 1
41845013,94.90,84600000000 6 94900369000 3 00000000000 0 09024632098 1
41845067,129.90,84660000001 8 29900369000 3 00000000000 0 09024882098 8
41846662,64.90,84620000000 4 64900369000 9 00000000000 0 08198092098 7
41846730,139.90,84620000001 2 39900369000 1 00000000000 0 08183442098 6
41846797,94.90,84620000000 4 94900369000 3 00000000000 0 08183502098 3
41854595,94.90,84660000000 0 94900369000 3 00000000000 0 08856392098 7
41854664,124.90,84690000001 5 24900369000 8 00000000000 0 08856542098 6
41854762,129.90,84680000001 6 29900369000 3 00000000000 0 08856662098 0
41854770,139.90,84690000001 5 39900369000 1 00000000000 0 08856792098 3
41860750,94.90,84690000000 7 94900369000 3 00000000000 0 08198222098 0
41860750,94.90,84690000000 7 94900369000 3 00000000000 0 08198222098 0
41860831,129.90,84630000001 1 29900369000 3 00000000000 0 08198342098 5
41860831,129.90,84630000001 1 29900369000 3 00000000000 0 08198342098 5
41860839,139.90,84640000001 0 39900369000 1 00000000000 0 08198372098 8
41860839,139.90,84640000001 0 39900369000 1 00000000000 0 08198372098 8
41860850,94.90,84600000000 6 94900369000 3 00000000000 0 08198452098 1
41860850,94.90,84600000000 6 94900369000 3 00000000000 0 08198452098 1
41876047,94.90,84660000000 0 94900369000 3 00000000000 0 08198522098 7
41876047,94.90,84660000000 0 94900369000 3 00000000000 0 08198522098 7
41876123,94.90,84630000000 3 94900369000 3 00000000000 0 08198632098 4
41876123,94.90,84630000000 3 94900369000 3 00000000000 0 08198632098 4
41884662,174.90,84620000001 2 74900369000 7 00000000000 0 08893772098 0
41884698,94.90,84690000000 7 94900369000 3 00000000000 0 08893962098 0
41884730,94.90,84640000000 2 94900369000 3 00000000000 0 08894072098 5
41884773,114.90,84690000001 5 14900369000 0 00000000000 0 08894222098 4
41885234,114.90,84640000001 0 14900369000 0 00000000000 0 08601192098 9
41885242,64.90,84630000000 3 64900369000 9 00000000000 0 08601342098 8
41885272,94.90,84610000000 5 94900369000 3 00000000000 0 08601462098 2
41885283,174.80,84630000001 1 74800369000 9 00000000000 0 08601572098 9
41891718,94.90,84640000000 2 94900369000 3 00000000000 0 08199662098 5
41891752,149.90,84640000001 0 49900369000 9 00000000000 0 08199832098 0
41891765,139.90,84630000001 1 39900369000 1 00000000000 0 08199892098 7
41891975,94.90,84630000000 3 94900369000 3 00000000000 0 08199952098 4
41892420,174.90,84640000001 0 74900369000 7 00000000000 0 08601702098 2
41892420,174.90,84640000001 0 74900369000 7 00000000000 0 08601702098 2
41892515,94.90,84630000000 3 94900369000 3 00000000000 0 08601882098 4
41892515,94.90,84630000000 3 94900369000 3 00000000000 0 08601882098 4
41892560,94.90,84640000000 2 94900369000 3 00000000000 0 08602012098 5
41892560,94.90,84640000000 2 94900369000 3 00000000000 0 08602012098 5
41892601,114.90,84610000001 3 14900369000 0 00000000000 0 08602102098 6
41892601,114.90,84610000001 3 14900369000 0 00000000000 0 08602102098 6
41897087,174.90,84670000001 7 74900369000 7 00000000000 0 08198722098 5
41897126,119.80,84660000001 8 19800369000 7 00000000000 0 08198822098 4
41897217,94.90,84640000000 2 94900369000 3 00000000000 0 08198912098 5
41897252,114.90,84670000001 7 14900369000 0 00000000000 0 08198972098 2
41899660,94.90,84680000000 8 94900369000 3 00000000000 0 08199072098 9
41899660,94.90,84680000000 8 94900369000 3 00000000000 0 08199072098 9
41899720,159.90,84610000001 3 59900369000 6 00000000000 0 08199162098 0
41899720,159.90,84610000001 3 59900369000 6 00000000000 0 08199162098 0
41899795,129.90,84610000001 3 29900369000 3 00000000000 0 08199292098 3
41899795,129.90,84610000001 3 29900369000 3 00000000000 0 08199292098 3
41899915,94.90,84660000000 0 94900369000 3 00000000000 0 08199322098 7
41899915,94.90,84660000000 0 94900369000 3 00000000000 0 08199322098 7
41902317,94.90,84640000000 2 94900369000 3 00000000000 0 09052092098 5
41902485,174.90,84630000001 1 74900369000 7 00000000000 0 09052252098 1
41902616,94.90,84620000000 4 94900369000 3 00000000000 0 09052342098 3
41902668,114.90,84600000001 4 14900369000 0 00000000000 0 09052472098 5
41902769,94.90,84680000000 8 94900369000 3 00000000000 0 08199452098 9
41904211,64.90,84600000000 6 64900369000 9 00000000000 0 08436262098 5
41905598,124.90,84690000001 5 24900369000 8 00000000000 0 08199612098 6
41905598,124.90,84690000001 5 24900369000 8 00000000000 0 08199612098 6
41905677,94.90,84620000000 4 94900369000 3 00000000000 0 08199672098 3
41905677,94.90,84620000000 4 94900369000 3 00000000000 0 08199672098 3
41905719,139.90,84600000001 4 39900369000 1 00000000000 0 08199762098 4
41905719,139.90,84600000001 4 39900369000 1 00000000000 0 08199762098 4
41905754,94.90,84630000000 3 94900369000 3 00000000000 0 08199812098 4
41905754,94.90,84630000000 3 94900369000 3 00000000000 0 08199812098 4
41905953,174.90,84670000001 7 74900369000 7 00000000000 0 08856972098 5
41905953,174.90,84670000001 7 74900369000 7 00000000000 0 08856972098 5
41906006,114.90,84620000001 2 14900369000 0 00000000000 0 08857192098 7
41906006,114.90,84620000001 2 14900369000 0 00000000000 0 08857192098 7
41906038,139.70,84680000001 6 39700369000 5 00000000000 0 08857332098 8
41906038,139.70,84680000001 6 39700369000 5 00000000000 0 08857332098 8
41918190,64.90,84640000000 2 64900369000 9 00000000000 0 08602232098 9
41918267,159.90,84600000001 4 59900369000 6 00000000000 0 08602372098 9
41920546,139.90,84670000001 7 39900369000 1 00000000000 0 08199922098 1
41920573,94.90,84680000000 8 94900369000 3 00000000000 0 08200052098 9
41920583,124.90,84620000001 2 24900369000 8 00000000000 0 08200102098 9
41920650,94.90,84610000000 5 94900369000 3 00000000000 0 08200182098 2
41923374,114.90,84680000001 6 14900369000 0 00000000000 0 08602642098 3
41923374,114.90,84680000001 6 14900369000 0 00000000000 0 08602642098 3
41923422,94.90,84660000000 0 94900369000 3 00000000000 0 08602812098 7
41923422,94.90,84660000000 0 94900369000 3 00000000000 0 08602812098 7
41923436,94.90,84610000000 5 94900369000 3 00000000000 0 08602932098 2
41923436,94.90,84610000000 5 94900369000 3 00000000000 0 08602932098 2
41923473,174.90,84690000001 5 74900369000 7 00000000000 0 08603042098 7
41926261,139.90,84670000001 7 39900369000 1 00000000000 0 08527452098 1
41926293,94.90,84610000000 5 94900369000 3 00000000000 0 08527592098 2
41926306,124.90,84670000001 7 24900369000 8 00000000000 0 08527632098 4
41926320,94.90,84640000000 2 94900369000 3 00000000000 0 08527722098 5
41965871,64.90,84630000000 3 64900369000 9 00000000000 0 08527802098 8
41965922,64.90,84650000000 1 64900369000 9 00000000000 0 08527842098 0
41969958,94.90,84680000000 8 94900369000 3 00000000000 0 08603172098 9
41969958,94.90,84680000000 8 94900369000 3 00000000000 0 08603172098 9
41970041,94.90,84630000000 3 94900369000 3 00000000000 0 08875882098 4
41970041,94.90,84630000000 3 94900369000 3 00000000000 0 08875882098 4
41970172,174.90,84660000001 8 74900369000 7 00000000000 0 08855462098 4
41970172,174.90,84660000001 8 74900369000 7 00000000000 0 08855462098 4
41970181,94.90,84620000000 4 94900369000 3 00000000000 0 08855562098 3
41970181,94.90,84620000000 4 94900369000 3 00000000000 0 08855562098 3
41970188,94.90,84670000000 9 94900369000 3 00000000000 0 08855682098 8
41970188,94.90,84670000000 9 94900369000 3 00000000000 0 08855682098 8
41970251,114.90,84660000001 8 14900369000 0 00000000000 0 08527932098 1
41970251,114.90,84660000001 8 14900369000 0 00000000000 0 08527932098 1
41971751,114.90,84610000001 3 14900369000 0 00000000000 0 08193292098 6
41971751,114.90,84610000001 3 14900369000 0 00000000000 0 08193292098 6
41971796,94.90,84600000000 6 94900369000 3 00000000000 0 08193412098 1
41971796,94.90,84600000000 6 94900369000 3 00000000000 0 08193412098 1
41971838,139.90,84620000001 2 39900369000 1 00000000000 0 08193482098 6
41971838,139.90,84620000001 2 39900369000 1 00000000000 0 08193482098 6
41972122,139.90,84660000001 8 39900369000 1 00000000000 0 08438222098 0
41972122,139.90,84660000001 8 39900369000 1 00000000000 0 08438222098 0
41978560,114.90,84620000001 2 14900369000 0 00000000000 0 09022952098 7
41978560,114.90,84620000001 2 14900369000 0 00000000000 0 09022952098 7
41978640,94.90,84650000000 1 94900369000 3 00000000000 0 09023142098 6
41978640,94.90,84650000000 1 94900369000 3 00000000000 0 09023142098 6
41978678,139.90,84640000001 0 39900369000 1 00000000000 0 09023272098 8
41978678,139.90,84640000001 0 39900369000 1 00000000000 0 09023272098 8
41978841,139.90,84670000001 7 39900369000 1 00000000000 0 09023402098 1
41978841,139.90,84670000001 7 39900369000 1 00000000000 0 09023402098 1
41979901,94.90,84660000000 0 94900369000 3 00000000000 0 08890862098 7
41980029,139.90,84640000001 0 39900369000 1 00000000000 0 08891042098 8
41980113,159.90,84650000001 9 59900369000 6 00000000000 0 08891152098 4
41981508,129.90,84670000001 7 29900369000 3 00000000000 0 09020962098 9
41981544,139.90,84680000001 6 39900369000 1 00000000000 0 09021132098 2
41981544,139.90,84680000001 6 39900369000 1 00000000000 0 09021132098 2
41981632,94.90,84690000000 7 94900369000 3 00000000000 0 09021282098 0
41981632,94.90,84690000000 7 94900369000 3 00000000000 0 09021282098 0
41981685,94.90,84600000000 6 94900369000 3 00000000000 0 09021422098 1
41981685,94.90,84600000000 6 94900369000 3 00000000000 0 09021422098 1
41996982,114.90,84600000001 4 14900369000 0 00000000000 0 08438342098 5
41996982,114.90,84600000001 4 14900369000 0 00000000000 0 08438342098 5
41997062,94.90,84640000000 2 94900369000 3 00000000000 0 08438482098 5
41997062,94.90,84640000000 2 94900369000 3 00000000000 0 08438482098 5
41997109,139.90,84600000001 4 39900369000 1 00000000000 0 08438632098 4
41997109,139.90,84600000001 4 39900369000 1 00000000000 0 08438632098 4
41997335,139.90,84620000001 2 39900369000 1 00000000000 0 08438762098 6
41997335,139.90,84620000001 2 39900369000 1 00000000000 0 08438762098 6
42001766,139.90,84610000001 3 39900369000 1 00000000000 0 09050112098 5
42001766,139.90,84610000001 3 39900369000 1 00000000000 0 09050112098 5
42001809,94.90,84620000000 4 94900369000 3 00000000000 0 09050262098 3
42001809,94.90,84620000000 4 94900369000 3 00000000000 0 09050262098 3
42001846,129.90,84600000001 4 29900369000 3 00000000000 0 09050362098 2
42001846,129.90,84600000001 4 29900369000 3 00000000000 0 09050362098 2
42001905,94.90,84600000000 6 94900369000 3 00000000000 0 09050462098 1
42001905,94.90,84600000000 6 94900369000 3 00000000000 0 09050462098 1
42016508,129.90,84650000001 9 29900369000 3 00000000000 0 08193572098 7
42016508,129.90,84650000001 9 29900369000 3 00000000000 0 08193572098 7
42016582,139.90,84600000001 4 39900369000 1 00000000000 0 08193682098 4
42016582,139.90,84600000001 4 39900369000 1 00000000000 0 08193682098 4
42016625,94.90,84680000000 8 94900369000 3 00000000000 0 08193802098 9
42016625,94.90,84680000000 8 94900369000 3 00000000000 0 08193802098 9
42016656,94.90,84630000000 3 94900369000 3 00000000000 0 08193872098 4
42016656,94.90,84630000000 3 94900369000 3 00000000000 0 08193872098 4
42016700,114.90,84680000001 6 14900369000 0 00000000000 0 08438922098 3
42016700,114.90,84680000001 6 14900369000 0 00000000000 0 08438922098 3
42028055,129.90,84600000001 4 29900369000 3 00000000000 0 08179402098 2
42028055,129.90,84600000001 4 29900369000 3 00000000000 0 08179402098 2
42031543,170.66,84690000001 5 70660369000 1 00000000000 0 08525892098 3
42031543,170.66,84690000001 5 70660369000 1 00000000000 0 08525892098 3
42037091,170.66,84640000001 0 70660369000 1 00000000000 0 08363562098 8
42037091,170.66,84640000001 0 70660369000 1 00000000000 0 08363562098 8
42039757,139.90,84660000001 8 39900369000 1 00000000000 0 08201042098 0
42039757,139.90,84660000001 8 39900369000 1 00000000000 0 08201042098 0
42039842,129.90,84640000001 0 29900369000 3 00000000000 0 08201152098 6
42039842,129.90,84640000001 0 29900369000 3 00000000000 0 08201152098 6
42039900,94.90,84680000000 8 94900369000 3 00000000000 0 08193992098 9
42039900,94.90,84680000000 8 94900369000 3 00000000000 0 08193992098 9
42039933,94.90,84670000000 9 94900369000 3 00000000000 0 08194082098 8
42039933,94.90,84670000000 9 94900369000 3 00000000000 0 08194082098 8
42039999,129.90,84640000001 0 29900369000 3 00000000000 0 08195792098 6
42039999,129.90,84640000001 0 29900369000 3 00000000000 0 08195792098 6
42041050,94.90,84600000000 6 94900369000 3 00000000000 0 08195912098 1
42041050,94.90,84600000000 6 94900369000 3 00000000000 0 08195912098 1
42041144,114.90,84690000001 5 14900369000 0 00000000000 0 08195992098 4
42041144,114.90,84690000001 5 14900369000 0 00000000000 0 08195992098 4
42041287,139.90,84630000001 1 39900369000 1 00000000000 0 08526052098 7
42041287,139.90,84630000001 1 39900369000 1 00000000000 0 08526052098 7
42041321,94.90,84620000000 4 94900369000 3 00000000000 0 08526122098 3
42041321,94.90,84620000000 4 94900369000 3 00000000000 0 08526122098 3
42049312,139.90,84650000001 9 39900369000 1 00000000000 0 08839602098 9
42049342,129.90,84640000001 0 29900369000 3 00000000000 0 08839712098 6
42049625,114.90,84690000001 5 14900369000 0 00000000000 0 08839862098 4
42053687,94.90,84610000000 5 94900369000 3 00000000000 0 08635742098 2
42060785,94.90,84690000000 7 94900369000 3 00000000000 0 09050562098 0
42060943,94.90,84660000000 0 94900369000 3 00000000000 0 09050722098 7
42061074,174.90,84680000001 6 74900369000 7 00000000000 0 09050822098 6
42066203,129.90,84670000001 7 29900369000 3 00000000000 0 08194222098 9
42066252,139.90,84620000001 2 39900369000 1 00000000000 0 08194332098 6
42069230,94.90,84680000000 8 94900369000 3 00000000000 0 08196052098 9
42069269,94.90,84670000000 9 94900369000 3 00000000000 0 08196152098 8
42069317,139.90,84680000001 6 39900369000 1 00000000000 0 08196182098 2
42069335,101.92,84620000001 2 01920369000 3 00000000000 0 08196222098 4
42072742,173.09,84660000001 8 73090369000 8 00000000000 0 09021552098 3
42072742,173.09,84660000001 8 73090369000 8 00000000000 0 09021552098 3
42072789,94.90,84690000000 7 94900369000 3 00000000000 0 09021852098 0
42072832,174.90,84630000001 1 74900369000 7 00000000000 0 09021992098 1
42104155,64.90,84670000000 9 64900369000 9 00000000000 0 09099112098 2
42111219,30.64,84690000000 7 30640369000 2 00000000000 0 09023592098 1
42111281,139.90,84650000001 9 39900369000 1 00000000000 0 09023842098 9
42111281,139.90,84650000001 9 39900369000 1 00000000000 0 09023842098 9
42111288,94.90,84680000000 8 94900369000 3 00000000000 0 09023982098 9
42111288,94.90,84680000000 8 94900369000 3 00000000000 0 09023982098 9
